latitude,longitude,date_start,date_end,best_est
34.817973,63.586809,01/21/2013 00:00:00,01/21/2013 00:00:00,1
31.3548,64.294,01/22/2013 00:00:00,01/22/2013 00:00:00,2
33.473995,68.399094,01/22/2013 00:00:00,01/22/2013 00:00:00,1
34.196796,70.159393,01/23/2013 00:00:00,01/23/2013 00:00:00,3
34.5,62,01/23/2013 00:00:00,01/23/2013 00:00:00,1
33.33333,67.75,01/23/2013 00:00:00,01/23/2013 00:00:00,1
31.0043,61.8355,01/24/2013 00:00:00,01/24/2013 00:00:00,2
34.891785,69.636688,01/25/2013 00:00:00,01/25/2013 00:00:00,6
35.000833,71.437913,01/23/2013 00:00:00,01/25/2013 00:00:00,1
33.383334,69.883334,01/23/2013 00:00:00,01/25/2013 00:00:00,1
36.726131,68.865189,01/26/2013 00:00:00,01/26/2013 00:00:00,11
33.549999,68.416702,01/26/2013 00:00:00,01/26/2013 00:00:00,3
33.929854,68.886195,01/26/2013 00:00:00,01/26/2013 00:00:00,3
32.343486,61.450524,01/26/2013 00:00:00,01/26/2013 00:00:00,2
31.611795,65.705795,01/26/2013 00:00:00,01/26/2013 00:00:00,10
32.465816,64.737566,01/24/2013 00:00:00,01/26/2013 00:00:00,1
31.521994,64.118492,01/27/2013 00:00:00,01/27/2013 00:00:00,3
31.829363,64.608526,01/27/2013 00:00:00,01/27/2013 00:00:00,7
31.625941,63.861445,01/27/2013 00:00:00,01/27/2013 00:00:00,11
34.952579,62.179906,01/26/2013 00:00:00,01/27/2013 00:00:00,2
33.38193,69.684565,01/29/2013 00:00:00,01/29/2013 00:00:00,1
34.22594,70.15577,01/29/2013 00:00:00,01/30/2013 00:00:00,2
33.45882,69.994011,01/30/2013 00:00:00,01/30/2013 00:00:00,2
36.25,64.83333,01/30/2013 00:00:00,01/30/2013 00:00:00,1
33.297357,68.26636,01/30/2013 00:00:00,01/30/2013 00:00:00,1
31.829363,64.608526,01/30/2013 00:00:00,01/30/2013 00:00:00,8
31.829363,64.608526,01/31/2013 00:00:00,01/31/2013 00:00:00,1
31.5946,64.2804,01/31/2013 00:00:00,01/31/2013 00:00:00,7
33.244188,62.359647,01/29/2013 00:00:00,01/31/2013 00:00:00,4
35.005598,62.236137,01/29/2013 00:00:00,01/31/2013 00:00:00,3
31.829363,64.608526,01/31/2013 00:00:00,01/31/2013 00:00:00,1
32.21683,62.88273,01/30/2013 00:00:00,02/01/2013 00:00:00,8
30.15106,63.879346,02/02/2013 00:00:00,02/02/2013 00:00:00,5
31.611795,65.705795,02/03/2013 00:00:00,02/03/2013 00:00:00,1
34.5,69.416667,02/02/2013 00:00:00,02/03/2013 00:00:00,2
34.5,62,02/02/2013 00:00:00,02/03/2013 00:00:00,2
32.00119,65.625496,02/03/2013 00:00:00,02/03/2013 00:00:00,1
32.981789,62.121002,02/04/2013 00:00:00,02/05/2013 00:00:00,4
32.064884,64.833084,02/07/2013 00:00:00,02/07/2013 00:00:00,1
34.7696,70.2911,02/07/2013 00:00:00,02/07/2013 00:00:00,1
36.1488,66.9216,02/07/2013 00:00:00,02/07/2013 00:00:00,4
34.797169,69.67923,02/08/2013 00:00:00,02/08/2013 00:00:00,1
34.011698,69.073448,02/07/2013 00:00:00,02/08/2013 00:00:00,0
31.625941,63.861445,02/08/2013 00:00:00,02/08/2013 00:00:00,6
31.516938,64.207883,02/10/2013 00:00:00,02/10/2013 00:00:00,2
31.516938,64.207883,02/10/2013 00:00:00,02/10/2013 00:00:00,4
31.4946,64.0964,02/10/2013 00:00:00,02/10/2013 00:00:00,3
31.5352,64.1841,02/10/2013 00:00:00,02/10/2013 00:00:00,3
34.81599,69.668579,02/10/2013 00:00:00,02/10/2013 00:00:00,8
34.95,71.133333,02/10/2013 00:00:00,02/11/2013 00:00:00,3
35.184795,71.321587,02/10/2013 00:00:00,02/10/2013 00:00:00,1
34.25,68,02/10/2013 00:00:00,02/11/2013 00:00:00,3
31,65.75,02/10/2013 00:00:00,02/11/2013 00:00:00,3
34,69.25,02/10/2013 00:00:00,02/11/2013 00:00:00,2
33.383334,69.883334,02/10/2013 00:00:00,02/11/2013 00:00:00,2
33.666667,69.33333,02/10/2013 00:00:00,02/11/2013 00:00:00,2
34.3009,70.1208,02/11/2013 00:00:00,02/11/2013 00:00:00,1
35.184795,71.321587,02/12/2013 00:00:00,02/12/2013 00:00:00,2
34.33333,70.41667,02/12/2013 00:00:00,02/13/2013 00:00:00,2
35,69.58333,02/12/2013 00:00:00,02/13/2013 00:00:00,1
35.75,69,02/12/2013 00:00:00,02/13/2013 00:00:00,1
36.75,68.75,02/12/2013 00:00:00,02/13/2013 00:00:00,2
31,65.75,02/12/2013 00:00:00,02/13/2013 00:00:00,2
34.25,68,02/12/2013 00:00:00,02/13/2013 00:00:00,2
33.33333,67.75,02/12/2013 00:00:00,02/13/2013 00:00:00,2
31,64,02/12/2013 00:00:00,02/13/2013 00:00:00,2
34.9217,71.3072,02/13/2013 00:00:00,02/13/2013 00:00:00,14
34.797169,69.67923,02/11/2013 00:00:00,02/13/2013 00:00:00,19
34.95,71.133333,02/13/2013 00:00:00,02/14/2013 00:00:00,3
34.33333,70.41667,02/13/2013 00:00:00,02/14/2013 00:00:00,3
35.3,70.833333,02/13/2013 00:00:00,02/14/2013 00:00:00,3
36.75,68.75,02/13/2013 00:00:00,02/14/2013 00:00:00,3
32.83333,66,02/13/2013 00:00:00,02/14/2013 00:00:00,3
34.25,68,02/13/2013 00:00:00,02/14/2013 00:00:00,3
31,64,02/13/2013 00:00:00,02/14/2013 00:00:00,3
33.383334,69.883334,02/13/2013 00:00:00,02/14/2013 00:00:00,2
34.7572,71.0982,02/15/2013 00:00:00,02/15/2013 00:00:00,2
36.667567,65.752904,02/16/2013 00:00:00,02/16/2013 00:00:00,2
34.565693,61.321503,02/16/2013 00:00:00,02/17/2013 00:00:00,1
34.33333,70.41667,02/16/2013 00:00:00,02/17/2013 00:00:00,1
33.383334,69.883334,02/16/2013 00:00:00,02/17/2013 00:00:00,1
34.25,68,02/16/2013 00:00:00,02/17/2013 00:00:00,1
33.816745,68.918396,02/17/2013 00:00:00,02/17/2013 00:00:00,2
34.194185,69.980133,02/17/2013 00:00:00,02/17/2013 00:00:00,1
34,69.25,02/16/2013 00:00:00,02/17/2013 00:00:00,1
31,64,02/16/2013 00:00:00,02/17/2013 00:00:00,1
34.835884,69.654785,02/17/2013 00:00:00,02/17/2013 00:00:00,2
36.000861,65.381948,02/17/2013 00:00:00,02/17/2013 00:00:00,2
32.465816,64.737566,02/17/2013 00:00:00,02/17/2013 00:00:00,2
33.816745,68.918396,02/17/2013 00:00:00,02/17/2013 00:00:00,2
34.194185,69.980133,02/17/2013 00:00:00,02/17/2013 00:00:00,1
33,65,02/17/2013 00:00:00,02/18/2013 00:00:00,8
32.5288,65.8057,02/18/2013 00:00:00,02/18/2013 00:00:00,5
33.212235,65.617385,02/18/2013 00:00:00,02/18/2013 00:00:00,2
31.7014,65.6386,02/18/2013 00:00:00,02/18/2013 00:00:00,1
31,64,02/18/2013 00:00:00,02/19/2013 00:00:00,5
34,69.25,02/18/2013 00:00:00,02/19/2013 00:00:00,5
36.75,68.75,02/18/2013 00:00:00,02/19/2013 00:00:00,5
32.83333,66,02/18/2013 00:00:00,02/19/2013 00:00:00,5
31.829363,64.608526,02/19/2013 00:00:00,02/19/2013 00:00:00,1
33.298885,68.631119,02/19/2013 00:00:00,02/19/2013 00:00:00,5
34.651798,70.095083,02/20/2013 00:00:00,02/20/2013 00:00:00,7
34.95,71.133333,02/19/2013 00:00:00,02/20/2013 00:00:00,2
34.783333,70.183333,02/19/2013 00:00:00,02/20/2013 00:00:00,2
36.75,67,02/19/2013 00:00:00,02/20/2013 00:00:00,2
31,65.75,02/19/2013 00:00:00,02/20/2013 00:00:00,1
31,64,02/19/2013 00:00:00,02/20/2013 00:00:00,1
33.212235,65.617385,02/20/2013 00:00:00,02/20/2013 00:00:00,2
36.71741,68.942,02/21/2013 00:00:00,02/21/2013 00:00:00,6
34.675598,70.340492,02/20/2013 00:00:00,02/20/2013 00:00:00,9
33.804794,68.914291,02/20/2013 00:00:00,02/20/2013 00:00:00,3
35.517998,65.901886,02/20/2013 00:00:00,02/20/2013 00:00:00,2
36.896746,68.361061,02/20/2013 00:00:00,02/20/2013 00:00:00,2
33,65,02/20/2013 00:00:00,02/21/2013 00:00:00,5
35.0233,68.7979,02/21/2013 00:00:00,02/21/2013 00:00:00,2
34.5094,70.1825,02/22/2013 00:00:00,02/22/2013 00:00:00,1
31,64,02/22/2013 00:00:00,02/22/2013 00:00:00,1
34.428844,70.45575,02/24/2013 00:00:00,02/24/2013 00:00:00,3
34.531094,69.162796,02/24/2013 00:00:00,02/24/2013 00:00:00,1
34.071,69.0304,02/24/2013 00:00:00,02/24/2013 00:00:00,2
33.929854,68.886195,02/24/2013 00:00:00,02/24/2013 00:00:00,2
32.62675,65.873313,02/25/2013 00:00:00,02/25/2013 00:00:00,2
32.83333,66,02/25/2013 00:00:00,02/25/2013 00:00:00,2
34.33333,70.41667,02/24/2013 00:00:00,02/25/2013 00:00:00,3
34.783333,70.183333,02/24/2013 00:00:00,02/25/2013 00:00:00,3
36.75,72,02/24/2013 00:00:00,02/25/2013 00:00:00,3
31,65.75,02/24/2013 00:00:00,02/25/2013 00:00:00,3
32.25,67.25,02/24/2013 00:00:00,02/25/2013 00:00:00,3
34,69.25,02/24/2013 00:00:00,02/25/2013 00:00:00,3
33.33333,67.75,02/24/2013 00:00:00,02/25/2013 00:00:00,3
33.666667,69.33333,02/24/2013 00:00:00,02/25/2013 00:00:00,2
34.5,62,02/24/2013 00:00:00,02/25/2013 00:00:00,2
35,63.75,02/24/2013 00:00:00,02/25/2013 00:00:00,2
31,64,02/24/2013 00:00:00,02/25/2013 00:00:00,2
31.285766,64.185452,02/25/2013 00:00:00,02/25/2013 00:00:00,3
34,69.25,02/25/2013 00:00:00,02/26/2013 00:00:00,2
35,68.91667,02/25/2013 00:00:00,02/26/2013 00:00:00,1
33.33333,67.75,02/25/2013 00:00:00,02/26/2013 00:00:00,1
33.383334,69.883334,02/25/2013 00:00:00,02/26/2013 00:00:00,1
36,67.666667,02/25/2013 00:00:00,02/26/2013 00:00:00,1
32.25,67.25,02/25/2013 00:00:00,02/26/2013 00:00:00,1
32.83333,66,02/25/2013 00:00:00,02/26/2013 00:00:00,1
34.281645,69.770149,02/26/2013 00:00:00,02/26/2013 00:00:00,5
35.178889,63.090612,02/20/2013 00:00:00,02/26/2013 00:00:00,18
34.888119,62.628076,02/20/2013 00:00:00,02/26/2013 00:00:00,17
33.329788,68.416786,02/26/2013 00:00:00,02/27/2013 00:00:00,17
34.531094,69.162796,02/27/2013 00:00:00,02/27/2013 00:00:00,1
35.000833,71.437913,02/28/2013 00:00:00,02/28/2013 00:00:00,9
31.473434,64.263957,02/28/2013 00:00:00,02/28/2013 00:00:00,3
33.306389,69.693334,02/28/2013 00:00:00,02/28/2013 00:00:00,1
31,65.75,03/01/2013 00:00:00,03/02/2013 00:00:00,1
36.12977,64.64789,02/28/2013 00:00:00,02/28/2013 00:00:00,2
32.9342,65.6083,02/28/2013 00:00:00,02/28/2013 00:00:00,2
31.7872,64.512,03/01/2013 00:00:00,03/01/2013 00:00:00,3
34,69.25,03/01/2013 00:00:00,03/02/2013 00:00:00,1
32.5,62.5,03/01/2013 00:00:00,03/02/2013 00:00:00,1
32.416667,68.75,03/01/2013 00:00:00,03/02/2013 00:00:00,1
35.219,71.3635,03/02/2013 00:00:00,03/02/2013 00:00:00,5
36.879589,71.079788,03/02/2013 00:00:00,03/02/2013 00:00:00,1
31.507365,65.850348,03/02/2013 00:00:00,03/02/2013 00:00:00,1
36.998295,66.084297,03/03/2013 00:00:00,03/03/2013 00:00:00,3
36.7205,69.0915,03/02/2013 00:00:00,03/03/2013 00:00:00,1
31.473434,64.263957,03/03/2013 00:00:00,03/03/2013 00:00:00,2
35.2135,71.3764,03/04/2013 00:00:00,03/04/2013 00:00:00,4
36.761276,71.185323,03/04/2013 00:00:00,03/04/2013 00:00:00,16
35.821369,64.765051,03/04/2013 00:00:00,03/04/2013 00:00:00,5
32.975216,69.395751,03/04/2013 00:00:00,03/04/2013 00:00:00,7
32.5175,62.1895,03/05/2013 00:00:00,03/05/2013 00:00:00,3
31.579996,64.377396,03/05/2013 00:00:00,03/05/2013 00:00:00,1
34.755032,63.099377,03/05/2013 00:00:00,03/05/2013 00:00:00,1
32.396661,61.33143,03/07/2013 00:00:00,03/07/2013 00:00:00,3
34.108103,68.493604,03/07/2013 00:00:00,03/07/2013 00:00:00,1
30.5394,63.4796,03/08/2013 00:00:00,03/08/2013 00:00:00,1
31.654134,64.946605,03/09/2013 00:00:00,03/09/2013 00:00:00,6
34.531094,69.162796,03/09/2013 00:00:00,03/09/2013 00:00:00,10
33.365097,69.987595,03/09/2013 00:00:00,03/09/2013 00:00:00,11
34.0855,70.6612,03/09/2013 00:00:00,03/09/2013 00:00:00,0
30.8301,64.1251,03/07/2013 00:00:00,03/09/2013 00:00:00,3
36.736441,70.899288,03/10/2013 00:00:00,03/10/2013 00:00:00,2
31,64,03/08/2013 00:00:00,03/10/2013 00:00:00,6
31.5819,64.99308,03/10/2013 00:00:00,03/10/2013 00:00:00,1
34.531094,69.162796,03/11/2013 00:00:00,03/11/2013 00:00:00,2
30.5394,63.4796,03/11/2013 00:00:00,03/11/2013 00:00:00,5
31,64,03/12/2013 00:00:00,03/12/2013 00:00:00,2
32.340149,64.798088,03/11/2013 00:00:00,03/11/2013 00:00:00,4
31.497393,65.431099,03/12/2013 00:00:00,03/12/2013 00:00:00,1
37.105713,68.851658,03/13/2013 00:00:00,03/13/2013 00:00:00,12
32.0516,64.8406,03/12/2013 00:00:00,03/12/2013 00:00:00,3
36.3702,65.8515,03/12/2013 00:00:00,03/13/2013 00:00:00,3
33.3464,69.5267,03/12/2013 00:00:00,03/13/2013 00:00:00,3
32.37672,64.765465,03/13/2013 00:00:00,03/13/2013 00:00:00,1
32.37672,64.765465,03/13/2013 00:00:00,03/13/2013 00:00:00,2
33.549999,68.416702,03/14/2013 00:00:00,03/14/2013 00:00:00,2
33.244389,68.451096,03/14/2013 00:00:00,03/14/2013 00:00:00,5
33.244188,62.359647,07/25/2013 00:00:00,07/31/2013 00:00:00,1
36.843437,70.78997,03/14/2013 00:00:00,03/14/2013 00:00:00,1
36.9291,66.1556,03/14/2013 00:00:00,03/14/2013 00:00:00,2
34.531094,69.162796,03/13/2013 00:00:00,03/15/2013 00:00:00,5
33.3292,69.5426,03/15/2013 00:00:00,03/15/2013 00:00:00,1
34.2721,70.9255,03/16/2013 00:00:00,03/16/2013 00:00:00,1
36.761276,71.185323,03/17/2013 00:00:00,03/17/2013 00:00:00,3
32.630096,62.480503,03/17/2013 00:00:00,03/17/2013 00:00:00,3
32.622498,62.431198,03/17/2013 00:00:00,03/17/2013 00:00:00,2
32.6378,62.5533,03/17/2013 00:00:00,03/17/2013 00:00:00,2
32.6221,62.4597,03/17/2013 00:00:00,03/17/2013 00:00:00,2
34.290316,70.761085,07/31/2013 00:00:00,07/31/2013 00:00:00,5
34.33333,70.41667,03/17/2013 00:00:00,03/18/2013 00:00:00,2
31,65.75,03/17/2013 00:00:00,03/18/2013 00:00:00,2
32.83333,66,03/17/2013 00:00:00,03/18/2013 00:00:00,2
34.25,68,03/17/2013 00:00:00,03/18/2013 00:00:00,2
34,69.25,03/17/2013 00:00:00,03/18/2013 00:00:00,2
32.5,62.5,03/17/2013 00:00:00,03/18/2013 00:00:00,1
31,64,03/17/2013 00:00:00,03/18/2013 00:00:00,1
32.854693,68.476915,03/18/2013 00:00:00,03/18/2013 00:00:00,1
36.75,72,03/16/2013 00:00:00,03/18/2013 00:00:00,6
31.8273,64.5896,03/19/2013 00:00:00,03/19/2013 00:00:00,2
31.516938,64.207883,03/17/2013 00:00:00,03/19/2013 00:00:00,12
31,64,03/20/2013 00:00:00,03/20/2013 00:00:00,2
31,64,03/18/2013 00:00:00,03/20/2013 00:00:00,3
35.133797,63.467003,03/21/2013 00:00:00,03/21/2013 00:00:00,5
36.417667,69.327728,03/21/2013 00:00:00,03/21/2013 00:00:00,3
36.761276,71.185323,03/21/2013 00:00:00,03/22/2013 00:00:00,43
33.220631,67.996501,03/22/2013 00:00:00,03/22/2013 00:00:00,1
34.770138,70.971893,03/22/2013 00:00:00,03/22/2013 00:00:00,1
36.761276,71.185323,03/22/2013 00:00:00,03/22/2013 00:00:00,11
36.75,68.75,03/22/2013 00:00:00,03/23/2013 00:00:00,5
31,65.75,03/22/2013 00:00:00,03/23/2013 00:00:00,5
32.25,67.25,03/22/2013 00:00:00,03/23/2013 00:00:00,5
34.25,68,03/22/2013 00:00:00,03/23/2013 00:00:00,5
33.33333,67.75,03/22/2013 00:00:00,03/23/2013 00:00:00,5
33.383334,69.883334,03/22/2013 00:00:00,03/23/2013 00:00:00,5
33.666667,69.33333,03/22/2013 00:00:00,03/23/2013 00:00:00,5
36.761276,71.185323,03/22/2013 00:00:00,03/23/2013 00:00:00,3
32.372,66.1742,03/23/2013 00:00:00,03/23/2013 00:00:00,0
34.95,71.133333,03/23/2013 00:00:00,03/24/2013 00:00:00,3
36.75,72,03/23/2013 00:00:00,03/24/2013 00:00:00,3
31,62.5,03/23/2013 00:00:00,03/24/2013 00:00:00,3
36.062,64.9551,03/25/2013 00:00:00,03/25/2013 00:00:00,2
32.912422,67.880478,03/25/2013 00:00:00,03/25/2013 00:00:00,1
30.958897,64.167801,03/25/2013 00:00:00,03/25/2013 00:00:00,29
34.428844,70.45575,03/26/2013 00:00:00,03/26/2013 00:00:00,13
33.9022,68.8018,03/26/2013 00:00:00,03/26/2013 00:00:00,29
31.625941,63.861445,03/25/2013 00:00:00,03/25/2013 00:00:00,1
31.625941,63.861445,03/24/2013 00:00:00,03/26/2013 00:00:00,11
31.625941,63.861445,03/26/2013 00:00:00,03/26/2013 00:00:00,2
31.625941,63.861445,03/26/2013 00:00:00,03/26/2013 00:00:00,1
36.761276,71.185323,03/26/2013 00:00:00,03/26/2013 00:00:00,7
31.65019,64.634895,03/26/2013 00:00:00,03/26/2013 00:00:00,1
33.33333,67.75,03/26/2013 00:00:00,03/27/2013 00:00:00,4
32.25,67.25,03/26/2013 00:00:00,03/27/2013 00:00:00,3
31,65.75,03/26/2013 00:00:00,03/27/2013 00:00:00,3
36.75,68.75,03/26/2013 00:00:00,03/27/2013 00:00:00,3
35,69.58333,03/26/2013 00:00:00,03/27/2013 00:00:00,3
32.416667,68.75,03/26/2013 00:00:00,03/27/2013 00:00:00,3
33.666667,69.33333,03/26/2013 00:00:00,03/27/2013 00:00:00,3
31,64,03/26/2013 00:00:00,03/27/2013 00:00:00,3
31,62.5,03/26/2013 00:00:00,03/27/2013 00:00:00,3
34.189706,70.830429,03/27/2013 00:00:00,03/27/2013 00:00:00,1
36.793064,64.963124,03/27/2013 00:00:00,03/27/2013 00:00:00,3
36.83333,65.83333,03/28/2013 00:00:00,03/28/2013 00:00:00,1
33.449997,68.384987,03/30/2013 00:00:00,03/30/2013 00:00:00,11
34.764797,70.07309,03/28/2013 00:00:00,03/28/2013 00:00:00,3
36.902593,66.211697,03/29/2013 00:00:00,03/29/2013 00:00:00,5
32.5302,62.0666,03/31/2013 00:00:00,03/31/2013 00:00:00,9
34.95,71.133333,03/31/2013 00:00:00,03/31/2013 00:00:00,3
34.1717,70.4628,04/01/2013 00:00:00,04/01/2013 00:00:00,1
34.964333,71.446861,04/02/2013 00:00:00,04/02/2013 00:00:00,4
32.373795,62.1157,04/03/2013 00:00:00,04/03/2013 00:00:00,55
36.570698,65.775902,04/03/2013 00:00:00,04/03/2013 00:00:00,1
33.472932,68.657758,04/03/2013 00:00:00,04/03/2013 00:00:00,6
31.829363,64.608526,04/03/2013 00:00:00,04/04/2013 00:00:00,1
34.9674,71.2691,04/06/2013 00:00:00,04/06/2013 00:00:00,18
34.7491,70.3003,04/05/2013 00:00:00,04/05/2013 00:00:00,1
32.10368,66.905121,04/06/2013 00:00:00,04/06/2013 00:00:00,9
33,65,04/03/2013 00:00:00,04/05/2013 00:00:00,1
35.119356,68.970961,04/03/2013 00:00:00,04/05/2013 00:00:00,2
34.011698,69.073448,04/06/2013 00:00:00,04/06/2013 00:00:00,1
36.786183,66.135518,04/06/2013 00:00:00,04/06/2013 00:00:00,6
33.305843,68.446963,04/07/2013 00:00:00,04/07/2013 00:00:00,7
33.904587,68.668884,04/08/2013 00:00:00,04/08/2013 00:00:00,9
36.3048,69.2632,04/08/2013 00:00:00,04/08/2013 00:00:00,0
35.3109,70.8644,04/08/2013 00:00:00,04/08/2013 00:00:00,2
31.285766,64.185452,04/09/2013 00:00:00,04/09/2013 00:00:00,5
30.206999,62.10307,04/09/2013 00:00:00,04/09/2013 00:00:00,4
33.191557,66.467657,04/10/2013 00:00:00,04/10/2013 00:00:00,3
36.0577,65.7652,04/10/2013 00:00:00,04/10/2013 00:00:00,4
32.930382,69.376175,04/10/2013 00:00:00,04/10/2013 00:00:00,2
31.625941,63.861445,04/11/2013 00:00:00,04/11/2013 00:00:00,1
35.2441,71.517,04/12/2013 00:00:00,04/12/2013 00:00:00,13
36.000861,65.381948,04/13/2013 00:00:00,04/13/2013 00:00:00,3
32.821751,67.764671,04/13/2013 00:00:00,04/13/2013 00:00:00,1
33.4968,68.5562,04/13/2013 00:00:00,04/13/2013 00:00:00,3
32.313329,64.762273,04/14/2013 00:00:00,04/14/2013 00:00:00,4
34.3168,70.7812,04/15/2013 00:00:00,04/15/2013 00:00:00,9
31.901,66.9724,04/15/2013 00:00:00,04/15/2013 00:00:00,7
33.184696,62.176701,04/15/2013 00:00:00,04/15/2013 00:00:00,7
33.4638,70.0148,04/15/2013 00:00:00,04/15/2013 00:00:00,1
33.840683,68.613091,04/15/2013 00:00:00,04/15/2013 00:00:00,6
31.447533,67.253177,04/15/2013 00:00:00,04/15/2013 00:00:00,7
33.543516,69.9118,04/15/2013 00:00:00,04/15/2013 00:00:00,1
34.183466,62.756055,04/16/2013 00:00:00,04/16/2013 00:00:00,2
34.788891,71.160194,04/16/2013 00:00:00,04/16/2013 00:00:00,4
36.83333,65.83333,04/16/2013 00:00:00,04/16/2013 00:00:00,4
36.654743,65.704308,04/14/2013 00:00:00,04/16/2013 00:00:00,4
32.25,67.25,04/16/2013 00:00:00,04/16/2013 00:00:00,2
33.185734,62.125187,04/17/2013 00:00:00,04/17/2013 00:00:00,7
34.749544,70.290349,04/17/2013 00:00:00,04/17/2013 00:00:00,4
33.139793,68.047295,04/16/2013 00:00:00,04/17/2013 00:00:00,5
33.80595,69.808775,04/17/2013 00:00:00,04/17/2013 00:00:00,1
31.625941,63.861445,04/17/2013 00:00:00,04/17/2013 00:00:00,2
33.8179,68.6041,04/17/2013 00:00:00,04/17/2013 00:00:00,1
31.750267,64.500487,04/18/2013 00:00:00,04/18/2013 00:00:00,4
33.2925,68.4007,04/19/2013 00:00:00,04/19/2013 00:00:00,13
32.120374,64.994325,04/19/2013 00:00:00,04/19/2013 00:00:00,1
36.693119,71.152237,04/19/2013 00:00:00,04/19/2013 00:00:00,3
34.797169,69.67923,04/19/2013 00:00:00,04/19/2013 00:00:00,3
32.945127,67.783463,04/19/2013 00:00:00,04/19/2013 00:00:00,12
33.305843,68.446963,04/20/2013 00:00:00,04/20/2013 00:00:00,8
33.66539,68.915092,04/20/2013 00:00:00,04/20/2013 00:00:00,3
31.625941,63.861445,04/19/2013 00:00:00,04/20/2013 00:00:00,0
33.494,68.5916,04/20/2013 00:00:00,04/21/2013 00:00:00,6
34.068794,69.044098,04/20/2013 00:00:00,04/21/2013 00:00:00,6
33,65,04/21/2013 00:00:00,04/22/2013 00:00:00,10
34.011698,69.073448,04/21/2013 00:00:00,04/22/2013 00:00:00,2
30.599,64.006,04/22/2013 00:00:00,04/22/2013 00:00:00,2
31.482195,64.053596,04/22/2013 00:00:00,04/22/2013 00:00:00,0
35.821369,64.765051,04/23/2013 00:00:00,04/23/2013 00:00:00,5
31.447533,67.253177,04/23/2013 00:00:00,04/23/2013 00:00:00,4
34.797169,69.67923,04/23/2013 00:00:00,04/24/2013 00:00:00,6
35.592491,64.021492,04/23/2013 00:00:00,04/23/2013 00:00:00,18
33.973743,69.051591,04/23/2013 00:00:00,04/23/2013 00:00:00,2
34.281645,69.770149,04/23/2013 00:00:00,04/24/2013 00:00:00,7
34.783333,70.183333,04/23/2013 00:00:00,04/24/2013 00:00:00,4
34.347308,63.739659,04/24/2013 00:00:00,04/25/2013 00:00:00,2
35.245499,63.003101,04/25/2013 00:00:00,04/25/2013 00:00:00,2
37.086645,69.227514,04/25/2013 00:00:00,04/26/2013 00:00:00,5
35.814133,64.506638,04/25/2013 00:00:00,04/26/2013 00:00:00,6
33,65,04/01/2013 00:00:00,04/26/2013 00:00:00,0
34.088452,70.443818,04/26/2013 00:00:00,04/26/2013 00:00:00,1
36.215851,65.93029,04/27/2013 00:00:00,04/27/2013 00:00:00,1
35.843671,66.337516,04/27/2013 00:00:00,04/27/2013 00:00:00,1
36.025788,66.234442,04/27/2013 00:00:00,04/27/2013 00:00:00,1
36.331685,65.875197,04/27/2013 00:00:00,04/27/2013 00:00:00,1
33.098492,68.061592,04/27/2013 00:00:00,04/27/2013 00:00:00,1
33.678715,68.666712,04/28/2013 00:00:00,04/28/2013 00:00:00,3
34.242599,70.311493,04/28/2013 00:00:00,04/28/2013 00:00:00,0
34.2605,70.3501,04/28/2013 00:00:00,04/28/2013 00:00:00,0
35.641366,64.279081,04/22/2013 00:00:00,04/29/2013 00:00:00,77
35.806595,63.142708,04/28/2013 00:00:00,04/28/2013 00:00:00,5
31.829363,64.608526,04/30/2013 00:00:00,04/30/2013 00:00:00,3
36.2432,65.4607,04/28/2013 00:00:00,04/29/2013 00:00:00,3
31.65019,64.634895,04/27/2013 00:00:00,04/29/2013 00:00:00,1
32.1986,66.1019,04/30/2013 00:00:00,04/30/2013 00:00:00,3
36.972465,69.163284,04/30/2013 00:00:00,04/30/2013 00:00:00,2
32.953197,65.531036,04/30/2013 00:00:00,04/30/2013 00:00:00,4
31.788546,64.680084,05/01/2013 00:00:00,05/01/2013 00:00:00,3
31.519681,66.552678,05/01/2013 00:00:00,05/01/2013 00:00:00,1
33.302944,62.1474,05/01/2013 00:00:00,05/01/2013 00:00:00,2
32.120374,64.994325,05/02/2013 00:00:00,05/02/2013 00:00:00,3
33.678715,68.666712,05/01/2013 00:00:00,05/01/2013 00:00:00,6
32.489324,62.065236,05/01/2013 00:00:00,05/01/2013 00:00:00,8
32.962261,67.939949,05/01/2013 00:00:00,05/01/2013 00:00:00,10
33.4232,69.041565,05/01/2013 00:00:00,05/01/2013 00:00:00,1
32.080455,66.007358,05/01/2013 00:00:00,05/01/2013 00:00:00,1
32.495924,67.394208,05/01/2013 00:00:00,05/01/2013 00:00:00,1
34.053832,70.827616,05/01/2013 00:00:00,05/01/2013 00:00:00,1
34.0553,68.9765,05/02/2013 00:00:00,05/02/2013 00:00:00,8
31,65.75,05/01/2013 00:00:00,05/02/2013 00:00:00,7
32.25,67.25,05/01/2013 00:00:00,05/02/2013 00:00:00,7
35,69.58333,05/01/2013 00:00:00,05/02/2013 00:00:00,7
33.666667,69.33333,05/01/2013 00:00:00,05/02/2013 00:00:00,7
31,64,05/01/2013 00:00:00,05/02/2013 00:00:00,7
32.416667,68.75,05/01/2013 00:00:00,05/02/2013 00:00:00,7
32.465816,64.737566,05/02/2013 00:00:00,05/02/2013 00:00:00,2
35.227695,71.028372,05/02/2013 00:00:00,05/02/2013 00:00:00,2
